id,name,year,rating,certificate,duration,genre,votes,gross_income,directors_id,directors_name,stars_id,stars_name,description
tt4124758,Instinct,(2018–2019),6.6,TV-14,60 min,"Crime, Drama, Mystery","7,696","36,853,222",Anonymous,nm0000000,"nm0001086,nm0636942,nm3958526,nm0006878","Alan Cumming,Bojana Novakovic,Daniel Ings,Michael B. Silver","A former CIA operative (Cumming), who has since built a ""normal"" life as a gifted professor and writer, is pulled back into his old life when the NYPD needs his help to stop a serial killer on the loose."
tt0101198,Silk Stalkings,(1991–1999),6.5,TV-14,60 min,"Crime, Drama, Mystery","2,884",0,Anonymous,nm0000000,"nm0004900,nm0001407,nm0109318,nm0348186","Rob Estes,Mitzi Kapture,Charlie Brill,Janet Gunn","""Cassy"" St. John and Tom Ryan are the new duo in town. It is now their job to catch the killers of Palm Beach."
tt5664952,Trust,(2018),7.5,TV-MA,60 min,"Biography, Crime, Drama","6,929",0,Anonymous,nm0000000,"nm6170168,nm0000661,nm0005476,nm2143950","Harris Dickinson,Donald Sutherland,Hilary Swank,Luca Marinelli","In 1973 Rome, John Paul Getty III, the heir and younger member of an oil tycoons' clan, is kidnapped by the Italian Mafia in order to get a ransom."
tt1448755,Killer Elite,(2011),6.4,R,116 min,"Action, Crime, Thriller",129279,"25,124,986",nm1834213,Gary McKendry,"nm0005458,nm0654110,nm0000134,nm0700712","Jason Statham,Clive Owen,Robert De Niro,Dominic Purcell","When his mentor is taken captive by a disgraced Arab sheik, a killer-for-hire is forced into action. His mission: kill three members of Britain's elite Special Air Service responsible for his sons' deaths."
tt1600199,Franklin & Bash,(2011–2014),7.6,TV-14,60 min,"Comedy, Crime, Drama","13,884","25,124,986",Anonymous,nm0000000,"nm0004971,nm0005227,nm0224703,nm0000532","Mark-Paul Gosselaar,Breckin Meyer,Reed Diamond,Malcolm McDowell",Lawyers and lifelong friends Jared Franklin and Peter Bash are recruited by a large firm's major partner after winning a high-profile case.
tt13991504,Bitch Ass,(2022),5.5,Not Certified,83 min,"Crime, Horror",53,"25,124,986",nm2624024,Bill Posley,"nm9297624,nm6249348,nm2467177,nm5198603","Teon Kelley,Tunde Laleye,Me'lisa Sellers,Kelsey Caesar","A gang initiation goes wrong when a group of four recruits break into a house of horror, as they're all forced to play deadly games for their lives. Win and you live - lose and you die."
tt0249380,Baise-moi,(2000),4.4,Not Rated,77 min,"Crime, Drama, Thriller",17690,"5,793","nm0221591,nm0179023","Virginie Despentes,Coralie","nm0027303,nm0484189,nm0079552,nm0629195","Raffaëla Anderson,Karen Lancaume,Céline Beugnot,Adama Niane","Two young women, marginalised by society, go on a destructive tour of sex and violence. Breaking norms and killing men - and shattering the complacency of polite cinema audiences."
tt0054189,Purple Noon,(1960),7.7,PG-13,118 min,"Crime, Drama, Thriller","16,441","5,793",nm0167496,René Clément,"nm0001128,nm0740067,nm0481030,nm0187927","Alain Delon,Maurice Ronet,Marie Laforêt,Erno Crisa","Tom Ripley is a talented mimic, moocher, forger and all-around criminal improviser; but there's more to Tom Ripley than even he can guess."
tt0083395,Cagney & Lacey,(1981–1988),6.8,TV-PG,60 min,"Crime, Drama, Mystery","4,309","5,793",Anonymous,nm0000000,"nm0002033,nm0002102,nm0915382,nm0184392","Tyne Daly,Sharon Gless,Al Waxman,Martin Kove",Two female police detectives cooperate with each other both in their professions and in their personal lives.
tt0467197,Max Payne,(2008),5.3,PG-13,100 min,"Action, Adventure, Crime",125960,"40,689,393",nm0601382,John Moore,"nm0000242,nm0005109,nm0000977,nm0524839","Mark Wahlberg,Mila Kunis,Beau Bridges,Ludacris","Coming together to solve a series of murders in New York City are a police detective and an assassin, who will be hunted by the police, the mob, and a ruthless corporation."
tt3128900,Miss Meadows,(2014),5.7,Not Rated,88 min,"Comedy, Crime, Drama","8,535","40,689,393",nm0394212,Karen Leigh Hopkins,"nm0005017,nm0197647,nm0612534,nm0005443","Katie Holmes,James Badge Dale,Callan Mulvey,Jean Smart",A story centered on a proper elementary school teacher who moonlights as a vigilante.
tt2620590,Leatherface,(2017),5.0,R,90 min,"Crime, Horror, Thriller","23,629","40,689,393","nm2376614,nm2377660","Alexandre Bustillo,Julien Maury","nm0001151,nm0000666,nm5307635,nm7149890","Stephen Dorff,Lili Taylor,Sam Strike,Vanessa Grasse","A teenage Leatherface escapes from a mental hospital with three other inmates, kidnapping a young nurse and taking her on a road trip from hell, while being pursued by a lawman out for revenge."
tt8080292,The Watch,(2020– ),5.4,TV-14,0 min,"Comedy, Crime, Drama","5,849","40,689,393",Anonymous,nm0000000,"nm0233807,nm4468181,nm9273822,nm3744128","Richard Dormer,Lara Rossi,Adam Hugill,Marama Corlett",A group of misfit cops rise up from decades of helplessness to save their corrupt city from catastrophe.
tt0097240,Drugstore Cowboy,(1989),7.3,R,101 min,"Crime, Drama",36988,"4,729,352",nm0001814,Gus Van Sant,"nm0000369,nm0001488,nm0001457,nm0001287","Matt Dillon,Kelly Lynch,James Le Gros,Heather Graham",A pharmacy-robbing dope fiend and his crew pop pills and evade the law.
tt0105104,Passenger 57,(1992),5.9,R,84 min,"Action, Crime, Thriller",47936,"44,065,653",nm0393661,Kevin Hooks,"nm0000648,nm0668271,nm0001744,nm0202131","Wesley Snipes,Bruce Payne,Tom Sizemore,Alex Datcher",An airline security expert must take action when he finds himself trapped on a passenger jet when terrorists seize control of it.
tt1341167,Four Lions,(2010),7.2,R,97 min,"Comedy, Crime, Drama",77368,"304,137",nm0606439,Christopher Morris,"nm0011451,nm1981893,nm2253821,nm2468782","Will Adamsdale,Riz Ahmed,Adeel Akhtar,Arsher Ali",Four incompetent British terrorists set out to train for and commit an act of terror.
tt10280296,Sardar Udham,(2021),8.5,TV-MA,164 min,"Biography, Crime, Drama","39,965","304,137",nm1999473,Shoojit Sircar,"nm5817249,nm0779785,nm0389621,nm3728294","Vicky Kaushal,Shaun Scott,Stephen Hogan,Amol Parashar",A biopic detailing the 2 decades that Punjabi Sikh revolutionary Udham Singh spent planning the assassination of the man responsible for the Jallianwala Bagh massacre.
tt0113161,Get Shorty,(1995),6.9,R,105 min,"Comedy, Crime, Thriller",83502,"72,077,000",nm0001756,Barry Sonnenfeld,"nm0000432,nm0000623,nm0000362,nm0000237","Gene Hackman,Rene Russo,Danny DeVito,John Travolta","A mobster travels to Hollywood to collect a debt, and discovers that the movie business is much the same as his current job."
tt0048140,Guys and Dolls,(1955),7.1,Not Rated,150 min,"Comedy, Crime, Musical",17640,"13,000,000",nm0000581,Joseph L. Mankiewicz,"nm0000008,nm0001739,nm0000069,nm0086176","Marlon Brando,Jean Simmons,Frank Sinatra,Vivian Blaine","In New York, a gambler is challenged to take a cold female missionary to Havana, but they fall for each other, and the bet has a hidden motive to finance a crap game."
tt1095217,The Bad Lieutenant: Port of Call - New Orleans,(2009),6.6,R,122 min,"Crime, Drama",77205,"1,697,956",nm0001348,Werner Herzog,"nm0000115,nm0578949,nm2963760,nm0000174","Nicolas Cage,Eva Mendes,Russell M. Haeuser,Val Kilmer",Terence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.
tt0109402,The Chase,(1994),5.8,PG-13,94 min,"Action, Adventure, Comedy",21108,"8,009,329",nm0726472,Adam Rifkin,"nm0000221,nm0001785,nm0738433,nm0609215","Charlie Sheen,Kristy Swanson,Henry Rollins,Josh Mostel",Escaped convict Jack Hammond takes a woman hostage and sets off for the Mexican border with the police hot on his tail.
tt0890870,Saw IV,(2007),5.9,R,93 min,"Action, Adventure, Crime",149549,"63,300,095",nm1135423,Darren Lynn Bousman,"nm0068551,nm0666398,nm0274371,nm0541908","Tobin Bell,Scott Patterson,Louis Ferreira,Costas Mandylor","Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit."
tt7838494,The Waiter,(I) (2018),6.0,TV-MA,104 min,"Comedy, Crime, Mystery","1,054","63,300,095",nm5315106,Steve Krikris,"nm1160306,nm1617265,nm8465620,nm2298359","Aris Servetalis,Giannis Stankoglou,Alexandros Mavropoulos,Chiara Gensini","Renos, a lonely professional waiter, sees his well-organized life routine changing after an unexpected series of events."
tt0986233,Hunger,(2008),7.5,Not Rated,96 min,"Biography, Crime, Drama",70047,"154,084",nm2588606,Steve McQueen,"nm0334324,nm0002565,nm0589665,nm0573054","Stuart Graham,Laine Megaw,Brian Milligan,Liam McMahon",Irish republican Bobby Sands leads the inmates of a Northern Irish prison in a hunger strike.
tt9224216,Ms Fisher's Modern Murder Mysteries,(2019– ),7.2,Not Rated,86 min,"Crime, Drama, Mystery","2,309","154,084",Anonymous,nm0000000,"nm3507755,nm6567671,nm0565805,nm2601714","Geraldine Hakewill,Joel Jackson,Catherine McClements,Louisa Mignone","In swinging 60's Melbourne, gorgeously reckless Peregrine Fisher inherits a windfall when the famous aunt she never knew goes missing over the highlands of New Guinea."
tt13987620,Murder Among the Mormons,(2021),7.0,TV-14,160 min,"Documentary, Crime, History","6,237","154,084",Anonymous,nm0000000,"nm12370464,nm12370453,nm12370450,nm12370459","Dorie Hofmann Olds,Shannon Flynn,Brent Metcalfe,Richard Turley",High-stakes exploits turn deadly - and shake a global church to its core - in the extraordinary true crime story.
